0,0,0,0,0,1,1,1,1
0,0,0,0,0,1.3276,1.3751,1.3581,1.3717
0,0,0,0,0,2.3081,2.321,2.2977,2.3527
0,0,0,0,0,1.0056,1.0038,1.0064,1.0022
0,0,0,0,0,0.8263,0.8312,0.842,0.8412
0,0,0,0,0,0.7153,0.7303,0.745,0.7504
0,0,0,0,0,0.6617,0.6744,0.6586,0.6658
0,0,0,0,0,0.6413,0.6239,0.6221,0.6007
0,0,0,0,0,0.5808,0.5461,0.5244,0.5286
0,0,0,0,0,0.44,0.4188,0.399,0.397
