1.0000000000001428,1.0000000000001428,1.0000000000001428,1.0000000000001428,1.0000000000001428,1.0000000000001428,1.0000000000001428,1.0000000000001428,1.0000000000001428
1.0000000000001428,1.2958000000001495,1.4243000000001513,1.4611000000001486,1.484900000000149,1.5004000000001503,1.5133000000001489,1.5163000000001492,1.5125000000001494
1.0000000000001428,1.0367000000000166,1.1480000000000146,1.216000000000014,1.245700000000014,1.2679000000000138,1.2649000000000115,1.263900000000013,1.2675000000000123
1.0000000000001428,0.9873999999999947,1.001799999999964,1.0848999999999611,1.1287999999999612,1.1400999999999655,1.1328999999999598,1.1426999999999603,1.1415999999999598
1.0000000000001428,0.9790999999999906,0.9858999999999671,1.0056999999999694,1.0290999999999673,1.0486999999999664,1.0283999999999673,1.039599999999968,1.0376999999999688
1.0000000000001428,1.002899999999996,0.9576999999999692,0.9566999999999732,0.944499999999975,0.960199999999974,0.9600999999999744,0.9462999999999767,0.9599999999999743
1.0000000000001428,0.9705999999999892,0.9520999999999711,0.9179999999999748,0.8811999999999769,0.8783999999999798,0.8902999999999777,0.8855999999999781,0.8670999999999788
1.0000000000001428,0.9681999999999905,0.8999999999999714,0.8351999999999783,0.81299999999998,0.7933999999999816,0.7841999999999815,0.7709999999999841,0.7830999999999821
1.0000000000001428,0.8962999999999863,0.7933999999999732,0.7425999999999778,0.6909999999999821,0.6800999999999834,0.6724999999999857,0.6701999999999834,0.673499999999984
1.0000000000001428,0.6923999999999851,0.5875999999999688,0.5344999999999793,0.5239999999999814,0.5019999999999859,0.49889999999998647,0.4936999999999874,0.4970999999999868
