0.09654430622247548,0.3633879406868597,0.7380298502231619,0.0
0.09069502949644927,0.3694993329556543,0.7428899882742569,0.0
0.10360459616626043,0.3848460896832152,0.7448298089957797,0.0
0.10451774508775365,0.36776419512304437,0.7505068044389223,0.0
0.10825242880640858,0.38718047063822736,0.7599830411671038,0.0
0.10894106956573343,0.37765768914379516,0.7551525087274575,0.0
0.09888502085858579,0.36363987310182744,0.7434421040126982,0.0
0.10238818577100614,0.3650952168683282,0.7491280954993221,0.0
0.10550465771703912,0.3755688305498303,0.7467061299644158,0.0
0.10131557697893298,0.3738378075142651,0.7432939137254774,0.0
0.10228436439434559,0.35974790296187714,0.7469131739539611,0.0
0.1020396263306361,0.37290051631751925,0.7489019367556149,0.0
0.09621131679155286,0.3784076919895023,0.7417426907955352,0.0
0.09211172231762718,0.3698521843947572,0.7463330159424574,0.0
0.10022474264420964,0.3842871555296039,0.752717041419255,0.0
0.10156787595273939,0.37772999720000283,0.7512087250312771,0.0
0.10026575076728124,0.3784970232734844,0.7501800954113287,0.0
0.10382420152877314,0.37855840272407437,0.7482643483052869,0.0
0.10520814905730617,0.3704924655001065,0.7478958167463465,0.0
0.10065695238089849,0.36582158622153665,0.7472495133850202,0.0
0.10018292686454111,0.375634886010872,0.7561585130455072,0.0
0.10515042847602611,0.38415457168868744,0.7487305278666547,0.0
0.09926664491901972,0.3703604494814499,0.7476838514353565,0.0
0.1028419221625192,0.37894275780222203,0.7485359582535809,0.0
0.09769858872699522,0.374635805853578,0.7485690319237304,0.0
